EuringCode,PECBMS_species_name,Year,Index,Lower_CL,Upper_CL,Index_imputed_SE
12000,Turdus_philomelos,2020,99.5288048036098,92.8697063568774,106.187903250342,3.39749920751654
12000,Turdus_philomelos,2021,106.204797727674,99.0220818530632,113.387513602285,3.66465095643409
12010,Turdus_iliacus,1980,100,100,100,0
12010,Turdus_iliacus,1981,109.302156280778,82.7098890150798,135.894423546476,13.5674832988256
12010,Turdus_iliacus,1982,110.187525050897,80.5113990448475,139.863651056947,15.1408806153314
12010,Turdus_iliacus,1983,129.953257850815,95.2187880065761,164.687727695054,17.721668287877
12010,Turdus_iliacus,1984,126.654286918932,95.5710461949573,157.737527642907,15.8587962877422
12010,Turdus_iliacus,1985,119.713109552151,90.0546942547571,149.371524849545,15.1318445394867
12010,Turdus_iliacus,1986,92.7930849441112,68.4442418216415,117.141928066581,12.4228791441172
12010,Turdus_iliacus,1987,88.1387684491719,66.8298253072727,109.447711591071,10.8719097662751
12010,Turdus_iliacus,1988,96.5880685143185,73.6288616677967,119.54727536084,11.7138810441438
12010,Turdus_iliacus,1989,89.243309587697,67.9244255209003,110.562193654494,10.876981666733
12010,Turdus_iliacus,1990,97.2745826285362,74.4224870944496,120.126678162623,11.6592324153503
12010,Turdus_iliacus,1991,97.1019664192066,74.4155075934501,119.788425244963,11.5747238906921
12010,Turdus_iliacus,1992,97.9230077200381,75.6785527852961,120.16746265478,11.349211701399
12010,Turdus_iliacus,1993,98.999751976028,76.7658447042803,121.233659247776,11.3438302406876
12010,Turdus_iliacus,1994,101.531294298582,78.8159899739424,124.246598623222,11.589440981959
12010,Turdus_iliacus,1995,95.2867408451338,73.4731295435998,117.100352146668,11.1293935211908
12010,Turdus_iliacus,1996,87.3369540007645,68.6295441939969,106.044363807532,9.54459684018752
12010,Turdus_iliacus,1997,92.0806581383755,72.3922007381848,111.769115538566,10.0451313266279
12010,Turdus_iliacus,1998,82.3989958473023,64.784855734484,100.013135960121,8.98680618000935
12010,Turdus_iliacus,1999,86.0701495734458,67.6169011347892,104.523398012102,9.41492267278396
12010,Turdus_iliacus,2000,93.0803936840764,73.190106781371,112.970680586782,10.1481055626048
12010,Turdus_iliacus,2001,99.9771203509425,78.6224726008973,121.331768100988,10.8952284439006
12010,Turdus_iliacus,2002,101.63670769496,79.9583594418273,123.315055948093,11.0603817618024
12010,Turdus_iliacus,2003,105.156538596282,82.7241058258953,127.588971366669,11.4451187604014
12010,Turdus_iliacus,2004,98.5559743411504,77.4952643229217,119.616684359379,10.745260213382
12010,Turdus_iliacus,2005,104.422960226868,82.1176218963064,126.72829855743,11.3802746584498
12010,Turdus_iliacus,2006,94.4387941069796,74.2028904176822,114.674697796277,10.3244406578048
12010,Turdus_iliacus,2007,88.0299108326545,69.2442652742322,106.815556391077,9.58451304001136
12010,Turdus_iliacus,2008,100.163837602724,78.9527626695604,121.374912535888,10.8219770067161
12010,Turdus_iliacus,2009,96.7663372967001,75.9236066424894,117.609067950911,10.6340462521483
12010,Turdus_iliacus,2010,80.2589600539839,62.9681366710848,97.549783436883,8.82184866474445
12010,Turdus_iliacus,2011,71.6045465494882,56.1600774945076,87.0490156044688,7.87983115050029
12010,Turdus_iliacus,2012,74.3891985320369,58.3907385137727,90.3876585503011,8.16247960115518
12010,Turdus_iliacus,2013,69.8873191684352,54.8535549705891,84.9210833662813,7.67028785604393
12010,Turdus_iliacus,2014,70.5162337658543,55.3438147893556,85.6886527423529,7.74103009005033
12010,Turdus_iliacus,2015,79.5149274634413,62.4730690673653,96.5567858595173,8.69482571228369
12010,Turdus_iliacus,2016,78.8830751488446,61.9914524530629,95.7746978446263,8.61817484478659
12010,Turdus_iliacus,2017,78.1384752749851,61.3796271698976,94.8973233800726,8.55043270667728
12010,Turdus_iliacus,2018,76.9700134626999,60.4854317247492,93.4545952006506,8.41050088670955
12010,Turdus_iliacus,2019,89.3406594569258,70.240369499593,108.440949414259,9.74504589659838
12010,Turdus_iliacus,2020,82.7051667575593,64.9712110531451,100.439122461974,9.0479365838848
12010,Turdus_iliacus,2021,88.6737976576199,69.7317227949865,107.615872520253,9.66432390950682
12020,Turdus_viscivorus,1980,100,100,100,0
12020,Turdus_viscivorus,1981,103.44857587424,85.6622166234692,121.234935125011,9.07467308712796
12020,Turdus_viscivorus,1982,79.1435013955207,64.1509077780044,94.136095013037,7.64928245791646
12020,Turdus_viscivorus,1983,86.2053763619133,70.1061791042163,102.30457361961,8.21387615188621
12020,Turdus_viscivorus,1984,81.8418653749385,66.0385160013372,97.6452147485398,8.06293335387822
12020,Turdus_viscivorus,1985,70.1629179433068,56.843879419703,83.4819564669106,6.79542781816521
12020,Turdus_viscivorus,1986,66.2805972170928,53.6475820917699,78.9136123424156,6.44541588026676
12020,Turdus_viscivorus,1987,61.7886189088349,49.7750407071592,73.8021971105106,6.12937663350799
12020,Turdus_viscivorus,1988,70.2428212679037,57.0654036546365,83.4202388811709,6.72317225166696
12020,Turdus_viscivorus,1989,70.0532542187703,52.7045009892887,87.4020074482519,8.85140470891917
12020,Turdus_viscivorus,1990,73.8052416179172,57.9381103045149,89.6723729313195,8.09547515989913
12020,Turdus_viscivorus,1991,76.6715700410459,59.7625230463393,93.5806170357525,8.62706479321766
12020,Turdus_viscivorus,1992,67.2782404633021,53.0168182219645,81.5396627046397,7.27623583741716
12020,Turdus_viscivorus,1993,68.9027420371796,54.1138544858146,83.6916295885446,7.54535079151277
12020,Turdus_viscivorus,1994,70.5524825354432,55.5192602674983,85.5857048033881,7.67001136119638
12020,Turdus_viscivorus,1995,64.7123150482461,51.5939486197069,77.8306814767853,6.69304409619348
12020,Turdus_viscivorus,1996,60.0137842535902,47.8619762070331,72.1655923001473,6.19990206456994
12020,Turdus_viscivorus,1997,65.9082812168829,52.4034847110393,79.4130777227265,6.89020229889981
12020,Turdus_viscivorus,1998,62.8320749893565,51.2708650934516,74.3932848852614,5.8985764775025
12020,Turdus_viscivorus,1999,59.4299397515582,48.6378672604416,70.2220122426748,5.50615943424314
12020,Turdus_viscivorus,2000,61.5016367885163,50.4674718141205,72.5358017629121,5.6296760073448
12020,Turdus_viscivorus,2001,65.5949118609265,54.2356758934312,76.9541478284218,5.79552855484454
12020,Turdus_viscivorus,2002,63.0092498462321,51.6657115005919,74.3527881918723,5.78751956410214
12020,Turdus_viscivorus,2003,63.5873527920055,52.2118035102827,74.9629020737283,5.80385167434839
12020,Turdus_viscivorus,2004,64.9556374178493,53.3448045908575,76.5664702448411,5.92389429948563
12020,Turdus_viscivorus,2005,61.679768571435,50.6435271476351,72.7160099952349,5.63073542030606
12020,Turdus_viscivorus,2006,60.200360908839,49.4049856761832,70.9957361414948,5.50784450645703
12020,Turdus_viscivorus,2007,57.8964418443773,47.585322751117,68.2075609376376,5.26077504758178
12020,Turdus_viscivorus,2008,63.9470273459283,52.5906694071732,75.3033852846834,5.79406017283425
12020,Turdus_viscivorus,2009,63.186302464636,51.9735585712952,74.3990463579768,5.7207877006841
12020,Turdus_viscivorus,2010,65.1690548546182,53.6120680302027,76.7260416790337,5.89642184919157
12020,Turdus_viscivorus,2011,65.0602018260092,53.5098051011555,76.6105985508629,5.8930595534968
12020,Turdus_viscivorus,2012,69.2151941204542,56.9434104572164,81.486977783692,6.26111411389686
12020,Turdus_viscivorus,2013,65.8984806689244,54.2023416657467,77.5946196721021,5.96741785876412
12020,Turdus_viscivorus,2014,65.1327705117485,53.57361065013,76.691930373367,5.8975305416421
12020,Turdus_viscivorus,2015,69.5407655572855,57.1956865588305,81.8858445557405,6.29850969308928
12020,Turdus_viscivorus,2016,71.5709956454231,58.8691216656086,84.2728696252376,6.48054794888493
12020,Turdus_viscivorus,2017,71.3771342568181,58.7332369175464,84.0210315960898,6.45096803024068
12020,Turdus_viscivorus,2018,69.3899844772593,57.0784963573103,81.7014725972083,6.28137148976991
12020,Turdus_viscivorus,2019,71.3539245054167,58.6830966962957,84.0247523145377,6.46470806587805
12020,Turdus_viscivorus,2020,71.0455428642028,58.4490974462508,83.6419882821548,6.42675786630204
12020,Turdus_viscivorus,2021,71.6795664886048,58.9550437615308,84.4040892156788,6.4921034321806
12200,Cettia_cetti,1989,100,100,100,0
12200,Cettia_cetti,1990,97.5001293928889,-4.95147800198487,199.951736787763,52.2712282626907
12200,Cettia_cetti,1991,220.010351431086,17.1871031469288,422.833599715243,103.48124912457
12200,Cettia_cetti,1992,300.012939288858,30.4658924082232,569.559986169493,137.524003510528
12200,Cettia_cetti,1993,575.029242792818,75.8937804176466,1074.16470516799,254.660950191414
12200,Cettia_cetti,1994,735.034418508361,93.7055940005121,1376.36324301621,327.208583932576
12200,Cettia_cetti,1995,745.032865793698,105.253588107796,1384.8121434796,326.417998819338
12200,Cettia_cetti,1996,825.048651726104,119.216573464593,1530.88072998761,360.118407276281
12200,Cettia_cetti,1997,565.030536721704,76.0594761059875,1054.00159733742,249.475030926386
12200,Cettia_cetti,1998,575.88582371513,93.6869652971897,1058.08468213307,246.019825723439
12200,Cettia_cetti,1999,500.920501009266,78.2770432270392,923.563958791493,215.63441723583
12200,Cettia_cetti,2000,507.443455307698,91.0811604440842,923.805750171312,212.429742277354
12200,Cettia_cetti,2001,525.070648517159,84.8502478001836,965.291049234135,224.602245263763
12200,Cettia_cetti,2002,551.71652605973,68.4309397949527,1035.00211232451,246.574278706519
12200,Cettia_cetti,2003,598.744371409349,74.0066042154151,1123.48213860328,267.72335060915
12200,Cettia_cetti,2004,642.663423218262,79.8419541154907,1205.48489232103,287.15381076672
12200,Cettia_cetti,2005,493.417524972829,60.6287111513558,926.206338794302,220.81061929667
12200,Cettia_cetti,2006,490.475500908775,60.3896674303597,920.56133438719,219.431547693069
12200,Cettia_cetti,2007,636.953546968151,78.402485220156,1195.50460871615,284.975031504079
12200,Cettia_cetti,2008,580.897839972123,71.3384936900601,1090.45718625419,259.979258307175
12200,Cettia_cetti,2009,541.49979857293,67.4005440335183,1015.59905311234,241.887374765006
12200,Cettia_cetti,2010,539.373434722046,66.6763213924219,1012.07054805167,241.171996596747
12200,Cettia_cetti,2011,542.470669032282,67.4310620875823,1017.51027597698,242.367146400357
12200,Cettia_cetti,2012,481.29204491415,59.7024696304625,902.881620197837,215.096722083514
12200,Cettia_cetti,2013,512.358668793876,63.4418542791947,961.275483308557,229.039191078919
12200,Cettia_cetti,2014,549.590221624926,67.5207980451207,1031.65964520473,245.953787540717
12200,Cettia_cetti,2015,557.144253517965,67.3758748943892,1046.91263214154,249.881825828355
12200,Cettia_cetti,2016,628.944604170223,75.4903450727375,1182.39886326771,282.374621988513
12200,Cettia_cetti,2017,586.27824454364,71.7055340710771,1100.8509550162,262.537097179879
12200,Cettia_cetti,2018,551.529254740625,65.7708891250127,1037.28762035624,247.835900824292
12200,Cettia_cetti,2019,578.153112380395,69.0065933384552,1087.29963142233,259.768632164255
12200,Cettia_cetti,2020,657.679071170663,78.9887026949849,1236.36943964634,295.250187997795
12200,Cettia_cetti,2021,601.014461983408,71.4440654303772,1130.58485853644,270.188977833179
12260,Cisticola_juncidis,1998,100,100,100,0
12260,Cisticola_juncidis,1999,50.1146023550154,43.120957530951,57.1082471790798,3.56818613472676
12260,Cisticola_juncidis,2000,56.6106439370088,49.3143672049627,63.9069206690548,3.72259016941125
12260,Cisticola_juncidis,2001,77.2472537222868,67.7033543846852,86.7911530598884,4.86933639673551
12260,Cisticola_juncidis,2002,62.2618223033814,54.2031565160759,70.320488090687,4.11156417719671
12260,Cisticola_juncidis,2003,84.3113268571363,73.999752728558,94.6229009857146,5.26100720845832
12260,Cisticola_juncidis,2004,90.1662936270329,79.4866012821232,100.845985971943,5.44882262495393
12260,Cisticola_juncidis,2005,41.3827272154833,36.1018032511551,46.6636511798115,2.69434896139195
12260,Cisticola_juncidis,2006,47.1549484915745,41.2171983092511,53.0926986738979,3.02946437873641
12260,Cisticola_juncidis,2007,74.6494335288009,65.660527916195,83.6383391414068,4.58617633296221
12260,Cisticola_juncidis,2008,81.5380316834745,71.6438658504972,91.4321975164518,5.04804379233535
12260,Cisticola_juncidis,2009,62.1281410837169,54.6541763526497,69.6021058147841,3.81324731176899
12260,Cisticola_juncidis,2010,65.3420391397066,57.6006563849045,73.0834218945087,3.94968507898065
12260,Cisticola_juncidis,2011,79.544722967248,70.1906152459589,88.8988306885371,4.77250393943321
12260,Cisticola_juncidis,2012,60.665987132702,53.3879460000008,67.9440282654032,3.71328629219447
12260,Cisticola_juncidis,2013,71.8421775248794,63.2959411517516,80.3884138980072,4.36032468016722
12260,Cisticola_juncidis,2014,87.9926314642841,77.6429387267443,98.3423242018239,5.28045547833662
12260,Cisticola_juncidis,2015,87.5874263099264,77.2199407371764,97.9549118826764,5.2895334554847
12260,Cisticola_juncidis,2016,101.848525555929,89.8003713362372,113.896679775621,6.14701745902642
12260,Cisticola_juncidis,2017,87.9441637992034,77.4067322187819,98.4815953796249,5.37624060225586
12260,Cisticola_juncidis,2018,54.0213299970321,47.2336064773971,60.809053516667,3.46312424471171
12260,Cisticola_juncidis,2019,71.6903084899401,62.8761165572411,80.5045004226391,4.49703670035662
12260,Cisticola_juncidis,2020,95.3649667597232,83.4342400892253,107.295693430221,6.08710544413158
12260,Cisticola_juncidis,2021,63.9068546534116,55.8455690988547,71.9681402079685,4.11290079314127
12360,Locustella_naevia,1980,100,100,100,0
12360,Locustella_naevia,1981,76.1208576998052,10.230285112492,142.011430287118,33.6176390751598
12360,Locustella_naevia,1982,52.8804943553589,19.0738561222879,86.6871325884298,17.2482848127913
12360,Locustella_naevia,1983,36.7717400269144,12.662078560416,60.8814014934128,12.300847686989
12360,Locustella_naevia,1984,74.4303839636574,11.3658497003238,137.494918226991,32.1757827874151
12360,Locustella_naevia,1985,62.4249731605503,9.54268207265081,115.30726424845,26.9807607591324
12360,Locustella_naevia,1986,55.3209747056038,12.982055518077,97.6598938931305,21.6014893813912
12360,Locustella_naevia,1987,61.9530445022962,16.9748641213082,106.931224883284,22.9480512147898
12360,Locustella_naevia,1988,56.4741294377515,19.3063595196832,93.6418993558198,18.9631479173818
12360,Locustella_naevia,1989,95.7585308975494,27.1337023114149,164.383359483684,35.012667645987
12360,Locustella_naevia,1990,82.8705882666804,23.3890044846877,142.352172048673,30.3477468275473
12360,Locustella_naevia,1991,86.100313217902,20.17187265888,152.028753776924,33.6369594688888
12360,Locustella_naevia,1992,81.9958798551783,27.4603294172371,136.531430293119,27.824260427521
12360,Locustella_naevia,1993,80.4418801931587,19.8211721297259,141.062588256591,30.9289326854249
12360,Locustella_naevia,1994,66.8807872729225,17.4120578001276,116.349516745717,25.2391476902015
12360,Locustella_naevia,1995,43.6459139632748,13.6745291337724,73.6172987927772,15.2915228721951
12360,Locustella_naevia,1996,48.8901265400245,15.4491549881343,82.3310980919147,17.0617201795358
12360,Locustella_naevia,1997,52.420169728317,17.7089755589959,87.1313638976382,17.7097929435312
12360,Locustella_naevia,1998,40.2749469055988,14.5615531628781,65.9883406483195,13.1190784401636
12360,Locustella_naevia,1999,41.9409980779204,14.8254238058078,69.056572350033,13.8344766694452
12360,Locustella_naevia,2000,43.8844860978218,16.0888978332704,71.6800743623732,14.1814225839548
12360,Locustella_naevia,2001,44.7183949729152,16.0519341801087,73.3848557657217,14.6257453024523
12360,Locustella_naevia,2002,45.9590373707641,16.9321306188392,74.985944122689,14.8096463020025
12360,Locustella_naevia,2003,45.2805873478016,16.6418397855476,73.9193349100556,14.6116058991092
12360,Locustella_naevia,2004,52.7462295285653,19.6801716285391,85.8122874285915,16.870437704095
12360,Locustella_naevia,2005,48.1257871837148,18.1075580328541,78.1440163345755,15.3154230361534
12360,Locustella_naevia,2006,48.7682326673311,18.3039625824017,79.2325027522605,15.5429949412905
12360,Locustella_naevia,2007,55.6984335094517,20.3017778419056,91.0950891769978,18.0595181977276
12360,Locustella_naevia,2008,48.7419863676207,17.6587712482744,79.825201486967,15.8587832241563
12360,Locustella_naevia,2009,42.7918997496212,15.6850200016232,69.8987794976192,13.8300406877541
12360,Locustella_naevia,2010,43.9470734279004,15.4118343080565,72.4823125477443,14.5587954693081
12360,Locustella_naevia,2011,56.5949297146237,21.3947065160949,91.7951529131525,17.9592975502698
12360,Locustella_naevia,2012,48.1042517583114,18.165648646286,78.0428548703368,15.2747975061354
12360,Locustella_naevia,2013,42.5774708458975,16.0787011950484,69.0762404967466,13.5197804341067
12360,Locustella_naevia,2014,40.0194660971999,14.9350373531872,65.1038948412126,12.7981779306187
12360,Locustella_naevia,2015,41.6783668353055,15.5427047789697,67.8140288916413,13.3345214573142
12360,Locustella_naevia,2016,34.5524964639337,12.8972074641203,56.2077854637471,11.0486168366395
12360,Locustella_naevia,2017,34.5256613049349,12.878096562855,56.1732260470148,11.0446758888163
12360,Locustella_naevia,2018,29.2093555267371,10.868651092666,47.5500599608083,9.3575022622812
12360,Locustella_naevia,2019,36.4217040907444,13.63058730876,59.2128208727288,11.6281208071349
12360,Locustella_naevia,2020,25.9883793420856,9.66407092487011,42.3126877593011,8.32872878429362
12360,Locustella_naevia,2021,25.8099549777082,9.02137675706716,42.5985331983492,8.56560113298012
12370,Locustella_fluviatilis,1982,100,100,100,0
12370,Locustella_fluviatilis,1983,80.5919679127886,50.3440155111532,110.839920314424,15.4326287763446
12370,Locustella_fluviatilis,1984,43.4209903841209,21.8498231078673,64.9921576603745,11.0056975899253
12370,Locustella_fluviatilis,1985,65.1314855761814,35.7424521815996,94.5205189707632,14.994404793154
12370,Locustella_fluviatilis,1986,65.2960353782074,35.7587144954886,94.8333562609261,15.0700616748565
12370,Locustella_fluviatilis,1987,60.5263536792307,30.4619440401638,90.5907633182976,15.338984509728
12370,Locustella_fluviatilis,1988,61.0197973980563,32.1708116089409,89.8687831871717,14.7188703005691
12370,Locustella_fluviatilis,1989,54.769784542603,27.8489239884924,81.6906450967136,13.7351329357707
12370,Locustella_fluviatilis,1990,73.5196174217103,39.417229003454,107.622005839967,17.3991777644165
12370,Locustella_fluviatilis,1991,47.5328842494986,24.6137819281239,70.4519865708733,11.6934195517218
12370,Locustella_fluviatilis,1992,44.243328019746,23.6949639966775,64.7916920428145,10.4838591954431
12370,Locustella_fluviatilis,1993,49.0132154059752,26.2099504195947,71.8164803923557,11.6343188706023
12370,Locustella_fluviatilis,1994,32.8947395485165,16.2847570119993,49.5047220850336,8.47448088597814
12370,Locustella_fluviatilis,1995,55.2268216177302,21.8163704766272,88.6372727588332,17.0461485413791
12370,Locustella_fluviatilis,1996,98.1864554944207,45.6929242274152,150.679986761426,26.7824139117375
12370,Locustella_fluviatilis,1997,64.6503830925078,26.891196252535,102.409569932481,19.2648912448841
12370,Locustella_fluviatilis,1998,98.3631408443462,45.8214045592354,150.904877129457,26.80700830873
12370,Locustella_fluviatilis,1999,79.959068236746,37.4325391434496,122.485597330042,21.6972087210696
12370,Locustella_fluviatilis,2000,56.0331156476577,26.380625304695,85.6856059906204,15.1288216035524
12370,Locustella_fluviatilis,2001,57.1870211343652,27.0518154013127,87.3222268674177,15.3751049658431
12370,Locustella_fluviatilis,2002,59.9691469121201,29.1188223883512,90.8194714358889,15.7399614917188
12370,Locustella_fluviatilis,2003,59.3494112202396,28.8917743115396,89.8070481289396,15.5396106677041
12370,Locustella_fluviatilis,2004,45.9852933614439,23.5098487312861,68.4607379916017,11.4670635868152
12370,Locustella_fluviatilis,2005,48.4405820949247,27.3137806558581,69.5673835339913,10.7789803260544
12370,Locustella_fluviatilis,2006,48.6254949349514,26.5435097210549,70.7074801488479,11.2663189866819
12370,Locustella_fluviatilis,2007,47.2681647554893,24.5317972040628,70.0045323069158,11.600187526238
